,date,state,fips,cases,deaths,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
21483,2022-03-17,North Dakota,38,239391,2279,1066069.0,1318100.0,492043.0,54.56,139.89,415798.0,64.57,172.96,173.0,105.0,138.0,0.809,167466.0,21.98
21484,2022-03-17,Ohio,39,2666030,37608,17337160.0,22184055.0,7375393.0,57.88,148.32,6765792.0,63.1,189.78,6376.0,5703.0,488.0,0.782,3441841.0,29.44
21485,2022-03-17,Oklahoma,40,1029977,13730,5756328.0,7042530.0,2780217.0,56.33,145.47,2229014.0,70.26,177.98,404.0,1498.0,379.0,0.817,815295.0,20.6
21486,2022-03-17,Oregon,41,700960,6960,7502272.0,9623285.0,3258508.0,68.99,177.87,2909788.0,77.26,228.16,2941.0,3242.0,769.0,0.78,1513768.0,35.89
21487,2022-03-17,Pennsylvania,42,2772886,43992,22252378.0,29161525.0,10720428.0,67.37,173.82,8624090.0,83.74,227.79,8942.0,8567.0,669.0,0.763,3582720.0,27.99
21488,2022-03-17,Rhode Island,44,358880,3429,2147310.0,2508225.0,1027751.0,81.23,202.7,860530.0,97.02,236.77,904.0,847.0,800.0,0.856,448091.0,42.3
21489,2022-03-17,South Carolina,45,1465739,17380,7345261.0,10098075.0,3448364.0,56.38,142.66,2902895.0,66.98,196.13,3300.0,2396.0,465.0,0.727,1126235.0,21.87
21490,2022-03-17,South Dakota,46,236797,2871,1365848.0,1783165.0,666283.0,60.28,154.39,533287.0,75.32,201.57,727.0,575.0,650.0,0.766,215611.0,24.37
21491,2022-03-17,Tennessee,47,1968658,25150,9669251.0,12381230.0,4205341.0,53.86,141.59,3678317.0,61.58,181.3,4249.0,3543.0,519.0,0.781,1574184.0,23.05
21492,2022-03-17,Texas,48,6626526,86806,44896223.0,59517435.0,20793846.0,60.51,154.84,17544668.0,71.71,205.26,27694.0,28849.0,995.0,0.754,6365503.0,21.95
21493,2022-03-17,Utah,49,926517,4556,5100962.0,6053050.0,2291111.0,63.6,159.11,2038845.0,71.46,188.81,28.0,3010.0,939.0,0.843,883364.0,27.55
21494,2022-03-17,Vermont,50,114709,611,,,,,,,,,,431.0,691.0,,,
21495,2022-03-17,Virginia,51,1658568,19430,15992551.0,18934425.0,7238790.0,72.34,187.36,6174658.0,84.81,221.83,6054.0,5848.0,685.0,0.845,2852612.0,33.42
21496,2022-03-17,Washington,53,1443701,12348,13970789.0,17048395.0,6098493.0,71.83,183.47,5469983.0,80.09,223.88,6852.0,5949.0,781.0,0.819,2779182.0,36.5
21497,2022-03-17,West Virginia,54,496182,6635,2650912.0,3897245.0,1154849.0,57.03,147.92,1022106.0,64.44,217.46,1086.0,772.0,431.0,0.68,456406.0,25.47
21498,2022-03-17,Wisconsin,55,1580136,13901,9937464.0,11174245.0,4151205.0,64.91,170.68,3779552.0,71.3,191.92,3665.0,3941.0,677.0,0.889,2079856.0,35.72
21499,2022-03-17,Wyoming,56,155815,1769,735316.0,943485.0,336920.0,50.88,127.05,294445.0,58.21,163.02,311.0,265.0,458.0,0.779,123820.0,21.39
21500,2022-03-18,Alabama,1,1291186,19038,6141345.0,9355140.0,3047316.0,50.54,125.25,2477863.0,62.15,190.8,2445.0,2050.0,418.0,0.656,859864.0,17.54
21501,2022-03-18,Alaska,2,243316,1166,1108238.0,1469265.0,504638.0,61.44,151.49,449438.0,68.98,200.84,156.0,236.0,323.0,0.754,188137.0,25.72
21502,2022-03-18,Arizona,4,1992471,28547,11669946.0,14238520.0,5235423.0,60.56,160.33,4408271.0,71.93,195.62,7715.0,6506.0,894.0,0.82,1774595.0,24.38
21503,2022-03-18,Arkansas,5,828889,11053,4119347.0,5926980.0,1992300.0,53.82,136.5,1624098.0,66.02,196.4,3865.0,1503.0,498.0,0.695,622702.0,20.63
21504,2022-03-18,California,6,9061041,88131,72276683.0,86911385.0,32512864.0,70.91,182.92,28017316.0,82.29,219.96,35832.0,36363.0,920.0,0.832,13762379.0,34.83
21505,2022-03-18,Colorado,8,1336772,12136,10400295.0,11989875.0,4531482.0,69.58,180.6,4006691.0,78.69,208.2,3968.0,3842.0,667.0,0.867,2025369.0,35.17
21506,2022-03-18,Connecticut,9,731868,10717,7354764.0,8399135.0,3364453.0,78.19,206.29,2787629.0,94.37,235.58,2830.0,3292.0,923.0,0.876,1404989.0,39.41
21507,2022-03-18,Delaware,10,258513,2812,1747804.0,2256555.0,800054.0,68.1,179.49,663120.0,82.16,231.74,736.0,640.0,657.0,0.775,293177.0,30.11
21508,2022-03-18,Florida,12,5832733,72592,36389007.0,46189985.0,16843848.0,66.28,169.43,14234524.0,78.42,215.06,17471.0,12609.0,587.0,0.788,5537395.0,25.78
21509,2022-03-18,Georgia,13,2412266,35109,14496559.0,20899995.0,6870209.0,54.03,136.54,5736709.0,64.71,196.85,5635.0,6837.0,644.0,0.694,2046877.0,19.28
21510,2022-03-18,Hawaii,15,232845,1365,2828517.0,3340480.0,1228959.0,77.62,199.77,1099050.0,86.8,235.93,1538.0,1297.0,916.0,0.847,550639.0,38.89
21511,2022-03-18,Idaho,16,442029,4838,2384638.0,3254390.0,1082522.0,53.44,133.44,955066.0,60.58,182.11,977.0,916.0,513.0,0.733,393547.0,22.02
21512,2022-03-18,Illinois,17,3058721,37459,21929174.0,26424645.0,9651035.0,67.9,173.05,8604088.0,76.16,208.53,,8975.0,708.0,0.83,4282870.0,33.8
21513,2022-03-18,Indiana,18,1692784,23290,9273971.0,12807880.0,4102265.0,54.35,137.76,3659074.0,60.93,190.25,4075.0,3753.0,557.0,0.724,1632469.0,24.25
21514,2022-03-18,Iowa,19,757334,9349,4956102.0,6327855.0,2129554.0,61.4,157.08,1937264.0,67.5,200.56,1607.0,1445.0,458.0,0.783,1008972.0,31.98
21515,2022-03-18,Kansas,20,770162,8176,4482107.0,5798115.0,2151286.0,60.64,153.85,1766706.0,73.84,199.02,1747.0,1422.0,488.0,0.773,738075.0,25.33
21516,2022-03-18,Kentucky,21,1310426,14432,6370530.0,8516975.0,2931159.0,56.81,142.59,2538204.0,65.61,190.64,2782.0,2406.0,539.0,0.748,1099511.0,24.61
21517,2022-03-18,Louisiana,22,1230998,16996,6116269.0,7987050.0,2813949.0,52.99,131.57,2463282.0,60.53,171.81,3167.0,2440.0,525.0,0.766,947510.0,20.38
21518,2022-03-18,Maine,23,233537,2179,,,,,,,,,,802.0,597.0,,,
21519,2022-03-18,Maryland,24,1008442,14286,11617044.0,15198170.0,5159321.0,74.48,192.15,4502551.0,85.34,251.39,5080.0,4505.0,745.0,0.764,2226236.0,36.82
21520,2022-03-18,Massachusetts,25,1685937,20029,14383035.0,16353310.0,6682759.0,78.01,208.68,5376667.0,96.96,237.26,5916.0,4935.0,716.0,0.88,2692396.0,39.06
21521,2022-03-18,Michigan,26,2372750,35379,15399383.0,20288710.0,6639175.0,59.61,154.2,5952818.0,66.48,203.15,5044.0,4391.0,440.0,0.759,3165926.0,31.7
21522,2022-03-18,Minnesota,27,1424823,12531,9976055.0,12081030.0,4206056.0,68.58,176.89,3867829.0,74.58,214.22,3825.0,3178.0,564.0,0.826,2180027.0,38.66
21523,2022-03-18,Mississippi,28,793390,12330,3790885.0,5358615.0,1758341.0,51.3,127.38,1526622.0,59.08,180.05,1790.0,1467.0,493.0,0.707,553784.0,18.61
21524,2022-03-18,Missouri,29,1422854,19859,8718880.0,11183505.0,4028297.0,55.44,142.06,3402620.0,65.63,182.22,3676.0,2769.0,451.0,0.78,1408960.0,22.96
21525,2022-03-18,Montana,30,272346,3235,1545129.0,1899495.0,691641.0,56.22,144.57,600914.0,64.71,177.73,554.0,474.0,443.0,0.813,280662.0,26.26
21526,2022-03-18,Nebraska,31,477197,4047,3102435.0,3808610.0,1346506.0,62.81,160.38,1215004.0,69.61,196.89,1350.0,1046.0,541.0,0.815,591677.0,30.59
21527,2022-03-18,Nevada,32,710848,9949,4768680.0,5734110.0,2292164.0,60.07,154.82,1850322.0,74.42,186.16,2119.0,2707.0,879.0,0.832,695636.0,22.58
21528,2022-03-18,New Hampshire,33,300941,2434,,,,,,,,,,1541.0,1133.0,,,
21529,2022-03-18,New Jersey,34,2186846,33155,16712980.0,21238655.0,7947420.0,74.71,188.16,6636114.0,89.48,239.12,5458.0,6832.0,769.0,0.787,3048945.0,34.33
21530,2022-03-18,New Mexico,35,516171,7145,3804557.0,4289445.0,1813531.0,70.12,181.44,1470224.0,86.49,204.57,3613.0,1822.0,869.0,0.887,713574.0,34.03
21531,2022-03-18,New York,36,4941880,67191,38160074.0,44506445.0,17384306.0,75.95,196.16,14775812.0,89.36,228.78,15371.0,13165.0,677.0,0.857,6578841.0,33.82
21532,2022-03-18,North Carolina,37,2618734,23068,16257965.0,21129600.0,8686389.0,59.71,155.01,6262277.0,82.82,201.46,5544.0,6955.0,663.0,0.769,1612030.0,15.37
21533,2022-03-18,North Dakota,38,239442,2279,1066223.0,1318400.0,492100.0,54.57,139.91,415856.0,64.57,173.0,154.0,107.0,140.0,0.809,167501.0,21.98
21534,2022-03-18,Ohio,39,2666030,37608,17344590.0,22225655.0,7376996.0,57.9,148.38,6768001.0,63.11,190.14,7430.0,5747.0,492.0,0.78,3444769.0,29.47
21535,2022-03-18,Oklahoma,40,1029977,13730,5763298.0,7049330.0,2782324.0,56.39,145.65,2231324.0,70.31,178.15,6970.0,2436.0,616.0,0.818,817721.0,20.67
21536,2022-03-18,Oregon,41,701198,6971,7505536.0,9631985.0,3259203.0,69.01,177.95,2910479.0,77.27,228.37,3264.0,3200.0,759.0,0.779,1515308.0,35.93
21537,2022-03-18,Pennsylvania,42,2773762,44011,22261305.0,29237225.0,10723220.0,67.38,173.89,8626380.0,83.76,228.38,8927.0,8583.0,670.0,0.761,3586066.0,28.01
21538,2022-03-18,Rhode Island,44,359064,3429,2148186.0,2509925.0,1028055.0,81.25,202.78,860781.0,97.04,236.93,876.0,831.0,784.0,0.856,448570.0,42.34
21539,2022-03-18,South Carolina,45,1465739,17380,7347885.0,10105775.0,3449205.0,56.4,142.71,2903711.0,66.99,196.28,2624.0,2347.0,456.0,0.727,1127185.0,21.89
21540,2022-03-18,South Dakota,46,236845,2875,1366541.0,1785765.0,666500.0,60.3,154.47,533452.0,75.34,201.86,693.0,571.0,645.0,0.765,215901.0,24.4
21541,2022-03-18,Tennessee,47,1968990,25166,9673268.0,12403930.0,4206220.0,53.88,141.65,3679233.0,61.59,181.63,4017.0,3481.0,510.0,0.78,1575562.0,23.07
21542,2022-03-18,Texas,48,6629741,86879,44926745.0,59577835.0,20803585.0,60.54,154.94,17552672.0,71.75,205.47,30522.0,28616.0,987.0,0.754,6376180.0,21.99
21543,2022-03-18,Utah,49,926636,4561,5100977.0,6058050.0,2291144.0,63.6,159.11,2038866.0,71.47,188.96,15.0,2992.0,933.0,0.842,883374.0,27.55
21544,2022-03-18,Vermont,50,114868,611,,,,,,,,,,407.0,652.0,,,
21545,2022-03-18,Virginia,51,1659710,19466,15999145.0,18965185.0,7240366.0,72.36,187.44,6176112.0,84.83,222.19,6594.0,5845.0,685.0,0.844,2855376.0,33.45
21546,2022-03-18,Washington,53,1445951,12406,13977176.0,17083295.0,6099763.0,71.85,183.55,5471446.0,80.1,224.34,6387.0,5915.0,777.0,0.818,2782262.0,36.54
21547,2022-03-18,West Virginia,54,496409,6646,2651958.0,3899345.0,1155101.0,57.05,147.98,1022393.0,64.45,217.58,1046.0,773.0,431.0,0.68,456902.0,25.49
21548,2022-03-18,Wisconsin,55,1580539,13960,9941152.0,11183945.0,4151849.0,64.93,170.74,3780383.0,71.31,192.08,3688.0,3831.0,658.0,0.889,2081567.0,35.75
21549,2022-03-18,Wyoming,56,155907,1769,735631.0,943785.0,337003.0,50.89,127.1,294533.0,58.23,163.07,315.0,240.0,415.0,0.779,123979.0,21.42
21550,2022-03-19,Alabama,1,1291186,19038,6143378.0,9355140.0,3047990.0,50.55,125.29,2478446.0,62.16,190.8,2033.0,1955.0,399.0,0.657,860626.0,17.55
21551,2022-03-19,Alaska,2,243316,1166,1109755.0,1469265.0,505018.0,61.49,151.7,449792.0,69.03,200.84,1517.0,377.0,515.0,0.755,188816.0,25.81
21552,2022-03-19,Arizona,4,1992471,28547,11675597.0,14238520.0,5236865.0,60.58,160.41,4409658.0,71.95,195.62,5651.0,6308.0,867.0,0.82,1776506.0,24.41
21553,2022-03-19,Arkansas,5,830020,11078,4120997.0,5926980.0,1992775.0,53.83,136.56,1624524.0,66.03,196.4,1650.0,1483.0,491.0,0.695,623400.0,20.66
21554,2022-03-19,California,6,9064239,88156,72309362.0,86911385.0,32521439.0,70.93,183.01,28024884.0,82.31,219.96,32679.0,35018.0,886.0,0.832,13777675.0,34.87
21555,2022-03-19,Colorado,8,1336772,12136,10404705.0,11989875.0,4532290.0,69.59,180.68,4007720.0,78.7,208.2,4410.0,3705.0,643.0,0.868,2027455.0,35.21
21556,2022-03-19,Connecticut,9,731868,10717,7357867.0,8399135.0,3365215.0,78.21,206.38,2788235.0,94.39,235.58,3103.0,2680.0,752.0,0.876,1406702.0,39.46
21557,2022-03-19,Delaware,10,258595,2833,1748454.0,2256555.0,800228.0,68.12,179.56,663314.0,82.18,231.74,650.0,618.0,635.0,0.775,293383.0,30.13
21558,2022-03-19,Florida,12,5834058,72704,36402492.0,46189985.0,16847575.0,66.29,169.49,14237748.0,78.44,215.06,13485.0,12757.0,594.0,0.788,5542518.0,25.81
21559,2022-03-19,Georgia,13,2412266,35109,14503465.0,20899995.0,6872063.0,54.05,136.6,5738741.0,64.72,196.85,6906.0,5933.0,559.0,0.694,2049405.0,19.3
21560,2022-03-19,Hawaii,15,232845,1365,2829176.0,3340480.0,1229146.0,77.63,199.82,1099170.0,86.81,235.93,659.0,1041.0,735.0,0.847,550973.0,38.91
21561,2022-03-19,Idaho,16,442029,4838,2385534.0,3254390.0,1082701.0,53.45,133.49,955264.0,60.59,182.11,896.0,926.0,518.0,0.733,393956.0,22.04
21562,2022-03-19,Illinois,17,3058721,37459,21945784.0,26424645.0,9656546.0,67.94,173.19,8609441.0,76.2,208.53,16610.0,10065.0,794.0,0.831,4287915.0,33.84
21563,2022-03-19,Indiana,18,1692784,23290,9277959.0,12807880.0,4103117.0,54.37,137.81,3660118.0,60.95,190.25,3988.0,3478.0,517.0,0.724,1634299.0,24.28
21564,2022-03-19,Iowa,19,757551,9349,4957602.0,6327855.0,2129914.0,61.41,157.13,1937655.0,67.51,200.56,1500.0,1431.0,454.0,0.783,1009665.0,32.0
21565,2022-03-19,Kansas,20,770162,8176,4484267.0,5798115.0,2151830.0,60.66,153.92,1767269.0,73.86,199.02,2160.0,1515.0,520.0,0.773,738998.0,25.37
21566,2022-03-19,Kentucky,21,1310496,14441,6373213.0,8516975.0,2931822.0,56.83,142.65,2538976.0,65.62,190.64,2683.0,2377.0,532.0,0.748,1100683.0,24.64
21567,2022-03-19,Louisiana,22,1230998,16996,6118908.0,7987050.0,2814664.0,53.01,131.62,2464119.0,60.55,171.81,2639.0,2388.0,514.0,0.766,948588.0,20.41
21568,2022-03-19,Maine,23,233696,2182,,,,,,,,,,762.0,567.0,,,
21569,2022-03-19,Maryland,24,1008800,14293,11622472.0,15198170.0,5160744.0,74.5,192.24,4503860.0,85.36,251.39,5428.0,4390.0,726.0,0.765,2228578.0,36.86
21570,2022-03-19,Massachusetts,25,1685937,20029,,,,,,,,,,4819.0,699.0,,,
21571,2022-03-19,Michigan,26,2372750,35379,15404840.0,20288710.0,6640304.0,59.62,154.25,5954155.0,66.49,203.15,5457.0,4411.0,442.0,0.759,3168711.0,31.73
21572,2022-03-19,Minnesota,27,1424823,12531,9980393.0,12081030.0,4206897.0,68.6,176.97,3868832.0,74.6,214.22,4338.0,3220.0,571.0,0.826,2182035.0,38.69
21573,2022-03-19,Mississippi,28,793390,12330,3792751.0,5358615.0,1758936.0,51.31,127.44,1527203.0,59.1,180.05,1866.0,1478.0,497.0,0.708,554578.0,18.63
21574,2022-03-19,Missouri,29,1422857,19859,8722145.0,11183505.0,4029177.0,55.46,142.11,3403540.0,65.65,182.22,3265.0,2738.0,446.0,0.78,1410421.0,22.98
21575,2022-03-19,Montana,30,272346,3235,1545200.0,1899495.0,691695.0,56.23,144.58,600933.0,64.72,177.73,71.0,413.0,386.0,0.813,280689.0,26.26
21576,2022-03-19,Nebraska,31,477198,4047,3102446.0,3808610.0,1346529.0,62.81,160.38,1215027.0,69.61,196.89,11.0,1041.0,538.0,0.815,591688.0,30.59
21577,2022-03-19,Nevada,32,711249,9988,4770137.0,5734110.0,2292629.0,60.08,154.87,1850685.0,74.43,186.16,1457.0,1675.0,544.0,0.832,696317.0,22.61
21578,2022-03-19,New Hampshire,33,300941,2434,,,,,,,,,,1541.0,1133.0,,,
21579,2022-03-19,New Jersey,34,2187715,33168,16719870.0,21238655.0,7949384.0,74.73,188.24,6637999.0,89.5,239.12,6890.0,6209.0,699.0,0.787,3052032.0,34.36
21580,2022-03-19,New Mexico,35,516171,7145,3806256.0,4289445.0,1814031.0,70.13,181.52,1470575.0,86.51,204.57,1699.0,1788.0,853.0,0.887,714265.0,34.06
21581,2022-03-19,New York,36,4943481,67194,38175817.0,44506445.0,17388134.0,75.98,196.24,14780174.0,89.38,228.78,15743.0,13117.0,674.0,0.858,6585433.0,33.85
21582,2022-03-19,North Carolina,37,2618734,23068,16264909.0,21129600.0,8689134.0,59.73,155.08,6264197.0,82.85,201.46,6944.0,6402.0,610.0,0.77,1614291.0,15.39
21583,2022-03-19,North Dakota,38,239442,2279,1066420.0,1318400.0,492170.0,54.58,139.94,415946.0,64.58,173.0,197.0,111.0,146.0,0.809,167558.0,21.99
21584,2022-03-19,Ohio,39,2666030,37608,17350832.0,22225655.0,7378348.0,57.91,148.44,6769676.0,63.12,190.14,6242.0,5599.0,479.0,0.781,3447508.0,29.49
21585,2022-03-19,Oklahoma,40,1029977,13730,5765900.0,7049330.0,2783105.0,56.41,145.71,2232104.0,70.33,178.15,2602.0,2772.0,701.0,0.818,818737.0,20.69
21586,2022-03-19,Oregon,41,701198,6971,7508774.0,9631985.0,3259848.0,69.02,178.03,2911208.0,77.29,228.37,3238.0,3156.0,748.0,0.78,1516924.0,35.97
21587,2022-03-19,Pennsylvania,42,2774453,44011,22270174.0,29237225.0,10726038.0,67.4,173.96,8628776.0,83.78,228.38,8869.0,8035.0,628.0,0.762,3589266.0,28.04
21588,2022-03-19,Rhode Island,44,359064,3429,2149067.0,2509925.0,1028368.0,81.28,202.86,861071.0,97.07,236.93,881.0,806.0,761.0,0.856,449058.0,42.39
21589,2022-03-19,South Carolina,45,1465739,17380,7349949.0,10105775.0,3449806.0,56.41,142.75,2904366.0,67.0,196.28,2064.0,2559.0,497.0,0.727,1127999.0,21.91
21590,2022-03-19,South Dakota,46,236845,2875,1367155.0,1785765.0,666675.0,60.32,154.54,533609.0,75.36,201.86,614.0,563.0,636.0,0.766,216162.0,24.43
21591,2022-03-19,Tennessee,47,1969275,25181,9677342.0,12403930.0,4207064.0,53.89,141.71,3680085.0,61.6,181.63,4074.0,3402.0,498.0,0.78,1577276.0,23.1
21592,2022-03-19,Texas,48,6631177,86938,44952276.0,59577835.0,20811571.0,60.56,155.03,17558827.0,71.77,205.47,25531.0,28099.0,969.0,0.755,6385416.0,22.02
21593,2022-03-19,Utah,49,926636,4561,5101024.0,6058050.0,2291193.0,63.6,159.11,2038884.0,71.47,188.96,47.0,2992.0,933.0,0.842,883397.0,27.55
21594,2022-03-19,Vermont,50,114868,611,,,,,,,,,,407.0,652.0,,,
21595,2022-03-19,Virginia,51,1659710,19466,16005245.0,18965185.0,7241805.0,72.37,187.51,6177545.0,84.84,222.19,6100.0,5832.0,683.0,0.844,2857975.0,33.48
21596,2022-03-19,Washington,53,1445951,12406,13982856.0,17083295.0,6101053.0,71.87,183.63,5472879.0,80.12,224.34,5680.0,5741.0,754.0,0.819,2784898.0,36.57
21597,2022-03-19,West Virginia,54,496409,6646,2652959.0,3899345.0,1155333.0,57.06,148.03,1022638.0,64.47,217.58,1001.0,777.0,434.0,0.68,457404.0,25.52
21598,2022-03-19,Wisconsin,55,1580539,13960,9945140.0,11183945.0,4152625.0,64.95,170.81,3781421.0,71.32,192.08,3988.0,3149.0,541.0,0.889,2083497.0,35.78
21599,2022-03-19,Wyoming,56,155907,1769,735960.0,943785.0,337084.0,50.91,127.16,294628.0,58.24,163.07,329.0,246.0,425.0,0.78,124127.0,21.45
21600,2022-03-20,Alabama,1,1291186,19038,6145092.0,9355140.0,3048527.0,50.56,125.33,2478935.0,62.17,190.8,1714.0,2068.0,422.0,0.657,861294.0,17.57
21601,2022-03-20,Alaska,2,243316,1166,1109810.0,1469265.0,505050.0,61.49,151.71,449818.0,69.04,200.84,55.0,380.0,519.0,0.755,188816.0,25.81
21602,2022-03-20,Arizona,4,1992471,28547,11681752.0,14238520.0,5238524.0,60.6,160.49,4411118.0,71.97,195.62,6155.0,6141.0,844.0,0.82,1778601.0,24.44
21603,2022-03-20,Arkansas,5,830310,11100,4123431.0,5926980.0,1993444.0,53.86,136.64,1625296.0,66.06,196.4,2434.0,1579.0,523.0,0.696,624339.0,20.69
21604,2022-03-20,California,6,9064239,88162,72351430.0,86911385.0,32531944.0,70.95,183.11,28034774.0,82.33,219.96,42068.0,35096.0,888.0,0.832,13797428.0,34.92
21605,2022-03-20,Colorado,8,1337264,12136,10404825.0,11989875.0,4532427.0,69.59,180.68,4007775.0,78.71,208.2,120.0,3705.0,643.0,0.868,2027483.0,35.21
21606,2022-03-20,Connecticut,9,731868,10717,7360833.0,8399135.0,3365822.0,78.22,206.46,2788813.0,94.41,235.58,2966.0,2561.0,718.0,0.876,1408374.0,39.5
21607,2022-03-20,Delaware,10,258671,2833,1748508.0,2256555.0,800255.0,68.12,179.56,663337.0,82.18,231.74,54.0,623.0,640.0,0.775,293423.0,30.13
21608,2022-03-20,Florida,12,5834058,72704,36416344.0,46189985.0,16851411.0,66.31,169.55,14240942.0,78.46,215.06,13852.0,12894.0,600.0,0.788,5548105.0,25.83
21609,2022-03-20,Georgia,13,2412266,35109,14503611.0,20899995.0,6872255.0,54.05,136.6,5738915.0,64.73,196.85,146.0,5935.0,559.0,0.694,2049457.0,19.3
21610,2022-03-20,Hawaii,15,232845,1365,2830851.0,3340480.0,1229485.0,77.66,199.94,1099505.0,86.84,235.93,1675.0,1161.0,820.0,0.847,551593.0,38.96
21611,2022-03-20,Idaho,16,442029,4838,2386322.0,3254390.0,1082882.0,53.47,133.53,955460.0,60.6,182.11,788.0,805.0,450.0,0.733,394279.0,22.06
21612,2022-03-20,Illinois,17,3058721,37459,21961353.0,26424645.0,9661297.0,67.98,173.31,8613810.0,76.24,208.53,15569.0,11007.0,869.0,0.831,4293555.0,33.88
21613,2022-03-20,Indiana,18,1692784,23290,9281784.0,12807880.0,4103966.0,54.38,137.87,3661175.0,60.96,190.25,3825.0,3380.0,502.0,0.725,1635988.0,24.3
21614,2022-03-20,Iowa,19,757551,9349,4957603.0,6327855.0,2129928.0,61.41,157.13,1937662.0,67.51,200.56,1.0,1429.0,453.0,0.783,1009673.0,32.0
21615,2022-03-20,Kansas,20,770162,8176,4486229.0,5798115.0,2152292.0,60.68,153.99,1767792.0,73.88,199.02,1962.0,1549.0,532.0,0.774,739800.0,25.39
21616,2022-03-20,Kentucky,21,1310548,14441,6375866.0,8516975.0,2932465.0,56.85,142.71,2539756.0,65.64,190.64,2653.0,2250.0,504.0,0.749,1101844.0,24.66
21617,2022-03-20,Louisiana,22,1230998,16996,6121661.0,7987050.0,2815393.0,53.02,131.68,2464870.0,60.56,171.81,2753.0,2363.0,508.0,0.766,949782.0,20.43
21618,2022-03-20,Maine,23,233696,2182,,,,,,,,,,869.0,646.0,,,
21619,2022-03-20,Maryland,24,1009004,14298,11626180.0,15198170.0,5161630.0,74.51,192.31,4504719.0,85.38,251.39,3708.0,4425.0,732.0,0.765,2230471.0,36.89
21620,2022-03-20,Massachusetts,25,1685937,20029,,,,,,,,,,5472.0,794.0,,,
21621,2022-03-20,Michigan,26,2372750,35379,15410124.0,20288710.0,6641437.0,59.63,154.3,5955593.0,66.5,203.15,5284.0,4271.0,428.0,0.76,3171223.0,31.75
21622,2022-03-20,Minnesota,27,1424823,12531,9980482.0,12081030.0,4206961.0,68.6,176.97,3868865.0,74.6,214.22,89.0,2583.0,458.0,0.826,2182080.0,38.69
21623,2022-03-20,Mississippi,28,793390,12330,3792788.0,5358615.0,1758982.0,51.32,127.44,1527237.0,59.1,180.05,37.0,1479.0,497.0,0.708,554601.0,18.63
21624,2022-03-20,Missouri,29,1422857,19859,8722200.0,11183505.0,4029383.0,55.46,142.11,3403639.0,65.65,182.22,55.0,2741.0,447.0,0.78,1410491.0,22.98
21625,2022-03-20,Montana,30,272346,3235,1545254.0,1899495.0,691724.0,56.23,144.58,600953.0,64.72,177.73,54.0,414.0,387.0,0.814,280712.0,26.26
21626,2022-03-20,Nebraska,31,477198,4047,3102453.0,3808610.0,1346550.0,62.81,160.38,1215038.0,69.61,196.89,7.0,1037.0,536.0,0.815,591694.0,30.59
21627,2022-03-20,Nevada,32,711249,9988,4772023.0,5734110.0,2293285.0,60.1,154.93,1851199.0,74.45,186.16,1886.0,1696.0,551.0,0.832,697002.0,22.63
21628,2022-03-20,New Hampshire,33,300941,2434,,,,,,,,,,1541.0,1133.0,,,
21629,2022-03-20,New Jersey,34,2188228,33170,16727357.0,21238655.0,7951356.0,74.75,188.32,6639786.0,89.52,239.12,7487.0,6415.0,722.0,0.788,3055520.0,34.4
21630,2022-03-20,New Mexico,35,516210,7147,3806400.0,4289445.0,1814143.0,70.14,181.53,1470656.0,86.52,204.57,144.0,1514.0,722.0,0.887,714364.0,34.07
21631,2022-03-20,New York,36,4946816,67198,38190519.0,44506445.0,17391650.0,76.0,196.32,14784417.0,89.4,228.78,14702.0,13307.0,684.0,0.858,6591743.0,33.88
21632,2022-03-20,North Carolina,37,2618734,23068,16267591.0,21129600.0,8690383.0,59.73,155.11,6264916.0,82.86,201.46,2682.0,5399.0,515.0,0.77,1615093.0,15.4
21633,2022-03-20,North Dakota,38,239442,2279,1066461.0,1318400.0,492186.0,54.58,139.94,415959.0,64.59,173.0,41.0,111.0,146.0,0.809,167566.0,21.99
21634,2022-03-20,Ohio,39,2666030,37608,17357074.0,22225655.0,7379656.0,57.93,148.49,6771310.0,63.13,190.14,6242.0,5524.0,473.0,0.781,3450296.0,29.52
21635,2022-03-20,Oklahoma,40,1029977,13730,5766223.0,7049330.0,2783279.0,56.41,145.72,2232226.0,70.34,178.15,323.0,1822.0,460.0,0.818,818841.0,20.69
21636,2022-03-20,Oregon,41,701198,6971,7512300.0,9631985.0,3260520.0,69.04,178.11,2911916.0,77.3,228.37,3526.0,3656.0,867.0,0.78,1518661.0,36.01
21637,2022-03-20,Pennsylvania,42,2774815,44049,22270325.0,29237225.0,10726216.0,67.4,173.96,8628870.0,83.79,228.38,151.0,8036.0,628.0,0.762,3589392.0,28.04
21638,2022-03-20,Rhode Island,44,359064,3429,2149888.0,2509925.0,1028535.0,81.3,202.94,861287.0,97.09,236.93,821.0,794.0,750.0,0.857,449396.0,42.42
